,ID,Name,Age,Nationality,Club,Value,Wage,Preferred Foot,Joined,
13207,236588,Q. Bena,20,France,Chamois Niortais Football Club,€425K,€1K,Right,"May 9, 2017",
13208,243244,H. Türkmen,20,Turkey,Trabzonspor,€400K,€3K,Right,"Nov 22, 2017",
13209,239149,B. Kyere,23,Ghana,SC Fortuna Köln,€375K,€1K,Right,"Jul 1, 2017",
13210,240941,L. Pintor,17,France,Olympique Lyonnais,€675K,€5K,Right,"Aug 31, 2018",
13211,245037,Eric García,17,Spain,Manchester City,€550K,€6K,Right,"Jul 1, 2017",
13212,246061,A. Solano,20,Colombia,Atlético Madrid,€425K,€5K,Right,"Jul 1, 2016",
13213,203310,C. Harold,25,Australia,Perth Glory,€350K,€1K,Right,"May 1, 2012",
13214,204334,I. Gelios,26,Greece,FC Hansa Rostock,€270K,€1K,Right,"Jul 1, 2018",
13215,216110,D. Kudła,26,Poland,Zagłębie Sosnowiec,€270K,€1K,Right,"Jul 1, 2017",
13216,237102,Lee Sang Ki,22,Korea Republic,Pohang Steelers,€375K,€1K,Right,"Jan 1, 2017",
13217,242734,W. Omsberg,22,United States,Minnesota United FC,€425K,€1K,Right,"Feb 10, 2018",
13218,183342,B. Schwarz,31,Germany,SC Preußen Münster,€200K,€1K,Left,"Jul 11, 2015",
13219,194094,R. Koczor,29,Germany,FC Carl Zeiss Jena,€240K,€1K,Right,"Jul 1, 2014",
13220,200239,T. Cicek,26,Turkey,Neuchâtel Xamax,€375K,€2K,Left,"Jun 19, 2018",
13221,215343,A. Mehring,24,Argentina,Godoy Cruz,€325K,€2K,Right,"Jul 23, 2018",
13222,235311,M. Briceño,22,Chile,Curicó Unido,€525K,€2K,Right,,
13223,189231,P. Hellquist,27,Sweden,IF Brommapojkarna,€350K,€1K,Right,"Jun 10, 2018",
13224,203312,L. Dennis,25,England,Portsmouth,€375K,€2K,Right,"Jul 1, 2018",
13225,211760,M. Baude,28,Germany,FC Energie Cottbus,€240K,€1K,Right,"Jul 1, 2016",
13226,224304,L. Moneta,24,Poland,Zagłębie Lubin,€400K,€2K,Left,,
13227,232752,S. Hyodo,32,Japan,Hokkaido Consadole Sapporo,€230K,€1K,Right,"Jan 10, 2017",
13228,190512,S. Økland,25,Norway,Kristiansund BK,€375K,€1K,Right,"Jul 20, 2012",
13229,153137,L. Sapela,35,Poland,Miedź Legnica,€70K,€1K,Left,"Jul 1, 2016",
13230,240434,J. Tell,21,France,US Orléans Loiret Football,€475K,€4K,Right,,
13231,243762,A. Altuna,26,Argentina,San Martin de Tucumán,€325K,€2K,Right,"Aug 18, 2017",
13232,244530,A. Rizzo,21,Italy,Cittadella,€500K,€1K,Left,"Jul 13, 2018",
13233,235059,L. Thomas,19,England,Coventry City,€650K,€3K,Right,,
13234,237875,R. Schlegel,21,Argentina,Racing Club,€475K,€2K,Right,"Feb 23, 2017",
13235,242483,D. Montoya,22,Colombia,Itagüí Leones FC,€350K,€1K,Right,"Jan 1, 2014",
13236,177971,J. McNulty,33,Scotland,Rochdale,€120K,€1K,,,
13237,195380,J. Barrera,29,Nicaragua,Boyacá Chicó FC,€300K,€1K,,,
13238,139317,J. Stead,35,England,Notts County,€140K,€3K,,,
13239,240437,A. Semprini,20,Italy,Brescia,€425K,€1K,,,
13240,209462,R. Bingham,24,England,Hamilton Academical FC,€400K,€1K,,,
13241,219702,K. Dankowski,21,Poland,Śląsk Wrocław,€425K,€1K,,,
13242,225590,I. Colman,23,Argentina,Club Atlético Aldosivi,€450K,€2K,,,
13243,233782,M. Feeney,19,England,Everton,€600K,€5K,,,
13244,239158,R. Minor,30,Denmark,Hobro IK,€230K,€2K,,,
13245,242998,Klauss,21,Brazil,HJK Helsinki,€425K,€1K,,,
13246,244022,I. Sissoko,22,France,AS Béziers,€425K,€2K,,,
13247,189238,F. Hart,28,Austria,SV Mattersburg,€240K,€3K,,,
13248,211511,L. McCullough,24,Northern Ireland,Tranmere Rovers,€375K,€2K,,,
13249,224055,Li Yunqiu,27,China PR,Shanghai Greenland Shenhua FC,€250K,€3K,,,
13250,244535,F. Garcia,29,Paraguay,Itagüí Leones FC,€300K,€1K,,,
13251,134968,R. Haemhouts,34,Belgium,NAC Breda,€150K,€2K,,,
13252,225336,E. Binaku,22,Albania,Malmö FF,€375K,€1K,,,
13253,171320,G. Miller,31,Scotland,Carlisle United,€200K,€2K,,,
13254,246328,A. Aidonis,17,Germany,VfB Stuttgart,€550K,€2K,,,
13255,196921,L. Sowah,25,Germany,Hamilton Academical FC,€325K,€1K,,,
13256,202809,R. Deacon,26,England,Dundee FC,€325K,€1K,,,
13257,226617,Jang Hyun Soo,25,Korea Republic,Suwon Samsung Bluewings,€375K,€2K,,,
13258,230713,A. Al Malki,23,Saudi Arabia,Al Wehda,€350K,€3K,,,
13259,234809,E. Guerrero,27,Chile,CD Palestino,€300K,€1K,,,
13260,246073,Hernáiz,20,Spain,Albacete BP,€425K,€1K,,,
13261,221498,H. Al Mansour,25,Saudi Arabia,Al Nassr,€300K,€5K,,,
13262,244026,H. Paul,24,Germany,TSV 1860 München,€325K,€1K,,,
13263,244538,S. Bauer,25,Austria,FC Admira Wacker Mödling,€325K,€2K,,,
13264,201019,M. Chergui,29,France,Grenoble Foot 38,€300K,€1K,,,
13265,221499,D. Gardner,28,England,Oldham Athletic,€300K,€3K,,,
13266,237371,L. Bengtsson,20,Sweden,Hammarby IF,€525K,€1K,,,
13267,242491,F. Jaramillo,22,Colombia,Itagüí Leones FC,€450K,€1K,,,
13268,153148,L. Garguła,37,Poland,Miedź Legnica,€100K,€1K,,,
13269,244540,S. Rivera,26,Colombia,Jaguares de Córdoba,€375K,€1K,,,
13270,245564,Vinicius,19,Brazil,Bologna,€525K,€1K,,,
13271,213821,F. Sepúlveda,26,Chile,CD Antofagasta,€290K,€1K,,,
13272,240701,L. Spence,22,Scotland,Dundee FC,€450K,€1K,,,
13273,242237,B. Lepistu,25,Estonia,Kristiansund BK,€400K,€1K,,,
13274,244029,A. Abruscia,27,Italy,TSV 1860 München,€325K,€2K,,,
13275,244541,E. González,23,Venezuela,Boyacá Chicó FC,€375K,€1K,,,
13276,211006,M. Al Amri,26,Saudi Arabia,Al Raed,€290K,€3K,,,
13277,215102,J. Rebolledo,26,Chile,Deportes Iquique,€325K,€1K,,,
13278,246078,C. Mamengi,17,Netherlands,FC Utrecht,€550K,€1K,,,
13279,239679,P. Mazzocchi,22,Italy,Perugia,€350K,€1K,,,
13280,244543,Y. Ammour,19,France,Montpellier HSC,€650K,€2K,,,
13281,212800,Jwa Joon Hyeop,27,Korea Republic,Gyeongnam FC,€300K,€1K,,,
13282,231232,O. Marrufo,25,Mexico,Tiburones Rojos de Veracruz,€375K,€2K,,,
13283,232256,Han Pengfei,25,China PR,Guizhou Hengfeng FC,€325K,€2K,,,
13284,233280,Lee Min Gi,25,Korea Republic,Sangju Sangmu FC,€325K,€1K,Left,"Jan 1, 2016",
13285,237888,C. Maloney,23,United States,Columbus Crew SC,€350K,€1K,Right,"Sep 26, 2018",
13286,213569,A. Taylor-Sinclair,27,Scotland,Motherwell,€280K,€1K,Left,"Jul 1, 2018",
13287,225089,R. Al Ebrahim,24,Saudi Arabia,Al Raed,€425K,€3K,Right,"Jan 15, 2018",
13288,246081,B. Castrillon,19,Colombia,Independiente Medellín,€650K,€1K,Right,"Jan 1, 2017",
13289,208194,Kim Kyung Jung,27,Korea Republic,Sangju Sangmu FC,€325K,€1K,Right,,
13290,242242,S. Cibois,20,France,Paris Saint-Germain,€550K,€5K,Right,"Jan 1, 2018",
13291,243778,M. Hiller,21,Germany,TSV 1860 München,€325K,€1K,Right,"Jul 1, 2017",
13292,244034,D. Kopacz,19,Poland,VfB Stuttgart,€650K,€3K,Right,"Jul 1, 2018",
13293,246594,H. Massengo,16,France,AS Monaco,€450K,€2K,Right,"Jul 1, 2018",
13294,199235,Jo Jae Cheol,32,Korea Republic,Gyeongnam FC,€230K,€1K,Right,"Jan 1, 2018",
13295,200259,M. Schimpelsberger,27,Austria,FC Wacker Innsbruck,€250K,€2K,Right,"Jun 17, 2016",
13296,228419,M. Juel Andersen,20,Denmark,AC Horsens,€450K,€1K,Right,"Jan 1, 2018",
13297,232515,F. Cobos,25,Argentina,Godoy Cruz,€325K,€2K,Left,"Jan 4, 2016",
13298,233027,D. van der Heijden,21,Netherlands,Carpi,€500K,€1K,Right,"Jul 13, 2018",
13299,241475,P. Soiri,23,Finland,FC Admira Wacker Mödling,€425K,€2K,Right,"Aug 10, 2018",
13300,242755,J. Yeboah,18,Germany,VfL Wolfsburg,€675K,€3K,Left,"Jul 1, 2017",
13301,53827,M. Taylor,36,England,Swindon Town,€30K,€2K,Left,"Aug 22, 2017",
13302,224324,O. Zawada,22,Poland,Wisła Płock,€400K,€1K,Right,"Feb 1, 2018",
13303,235076,L. Ndukwu,19,England,Leicester City,€650K,€5K,Left,"Jul 1, 2016",
13304,246340,M. Mudryk,17,Ukraine,Shakhtar Donetsk,€650K,€1K,Right,"Oct 29, 2018",
13305,224837,V. Belon,23,France,Racing Club de Lens,€290K,€1K,Right,"Jul 1, 2014",
13306,241477,Callejón,20,Spain,UD Almería,€525K,€1K,Left,"Jul 1, 2017",
13307,207430,R. Edwards,24,Australia,St. Mirren,€375K,€1K,Right,,
13308,209222,A. Khrees,27,Saudi Arabia,Al Faisaly,€250K,€4K,Right,"Aug 9, 2018",
13309,238918,O. Hawsawi,24,Saudi Arabia,Ohod Club,€325K,€3K,Left,"Jul 1, 2014",
13310,239174,M. Owusu,23,Germany,SG Sonnenhof Großaspach,€425K,€1K,Right,"Jul 1, 2018",
13311,233543,L. Hurtado,23,Colombia,Rionegro Águilas,€425K,€1K,Right,"Mar 27, 2016",
13312,238407,F. Ibargüen,24,Colombia,Rionegro Águilas,€375K,€1K,Right,"Apr 23, 2017",
13313,219720,A. Boniotti,23,Italy,Brescia,€350K,€1K,Right,"Jul 1, 2013",
13314,232776,Y. Kobayashi,32,Japan,Sagan Tosu,€170K,€1K,Right,"Jan 25, 2017",
13315,235080,A. Porcino,23,Italy,Livorno,€400K,€1K,Left,"Jul 12, 2018",
13316,155977,G. MacKenzie,32,Scotland,St. Mirren,€170K,€2K,Right,"Aug 8, 2016",
13317,227913,Pedro López,21,Spain,CD Lugo,€450K,€1K,Right,"Jul 1, 2016",
13318,231753,J. Livolant,20,France,La Berrichonne de Châteauroux,€575K,€3K,Right,,
13319,167497,D. Avdić,29,Sweden,AIK,€290K,€2K,Right,"Jan 7, 2016",
13320,222282,Zhu Baojie,28,China PR,Beijing Renhe FC,€300K,€3K,Right,"Jan 5, 2015",
13321,199499,P. Mingoia,26,England,Accrington Stanley,€325K,€1K,Right,"Jul 1, 2018",
13322,216395,J. Hernández,23,Mexico,Club Necaxa,€375K,€2K,Right,"Jul 14, 2018",
13323,236875,A. Poulsen,18,Denmark,Borussia Mönchengladbach,€550K,€2K,Left,"Jul 1, 2018",
13324,196940,C. Butcher,27,England,Mansfield Town,€350K,€4K,Right,"Aug 31, 2017",
13325,210508,S. Antonio,23,Switzerland,FC Basel 1893,€325K,€3K,Right,"Jan 11, 2018",
13326,211276,D. Santa,26,Colombia,Alianza Petrolera,€300K,€1K,Right,"Jan 1, 2014",
13327,242764,H. Ishige,23,Japan,Shimizu S-Pulse,€400K,€1K,Right,"Mar 30, 2012",
13328,189772,M. Woolford,32,England,Grimsby Town,€240K,€2K,Left,"Aug 31, 2017",
13329,212045,C. Højer Nielsen,23,Denmark,Aarhus GF,€350K,€2K,Left,"Feb 9, 2018",
13330,223821,Yeo Seong Hae,30,Korea Republic,Gyeongnam FC,€230K,€1K,Right,"Mar 5, 2018",
13331,243021,E. Ortega,21,Mexico,Club Atlas,€475K,€3K,Right,"Jan 1, 2018",
13332,239182,M. Fritz,24,Germany,SC Fortuna Köln,€325K,€1K,Right,"Jul 20, 2017",
13333,242254,E. Valla Dønnem,27,Norway,Ranheim Fotball,€260K,€1K,Right,"Jan 1, 2018",
13334,239951,G. Asís,22,Argentina,Independiente,€450K,€3K,Right,"Jul 7, 2017",
13335,244047,L. Abdulahi,22,Netherlands,De Graafschap,€450K,€1K,Right,"Jul 1, 2018",
13336,212560,N. Townsend,23,England,Newport County,€325K,€1K,Right,"Aug 4, 2018",
13337,216656,J. Sinclair,21,England,Sunderland,€525K,€7K,Right,,
13338,235600,B. Al Mutairi,28,Saudi Arabia,Al Batin,€240K,€3K,Left,"Jul 1, 2011",
13339,241488,Sillero,20,Spain,Athletic Club de Bilbao,€475K,€2K,Right,"Jul 1, 2017",
13340,242512,A. Gryszkiewicz,18,Poland,Górnik Zabrze,€475K,€1K,Left,"Feb 2, 2018",
13341,242257,Jon Bakero,21,Spain,Toronto FC,€425K,€1K,Right,"Jul 20, 2018",
13342,191569,Gao Di,28,China PR,Shanghai Greenland Shenhua FC,€325K,€3K,Right,"Jan 1, 2014",
13343,203090,R. Charles-Cook,24,England,SønderjyskE,€270K,€2K,Right,"Oct 4, 2018",
13344,212818,Kim Do Hyung,27,Korea Republic,Pohang Steelers,€325K,€2K,Right,"Sep 6, 2018",
13345,220498,D. Mazzocco,22,Italy,Padova,€400K,€1K,Right,"Jul 2, 2018",
13346,236626,J. Koutroumbis,20,Australia,Newcastle Jets,€425K,€1K,Right,"Oct 22, 2016",
13347,237650,J. Pretel,23,Colombia,Patriotas Boyacá FC,€350K,€1K,Right,"Jan 1, 2017",
13348,245586,Guerrero,20,Spain,CF Reus Deportiu,€375K,€1K,Left,"Jul 2, 2018",
13349,211283,K. Nowak,23,Poland,Górnik Zabrze,€400K,€1K,Right,"Jul 1, 2012",
13350,236627,J. Kade,19,Germany,Hertha BSC,€650K,€2K,Left,"Oct 22, 2016",
13351,225364,W. Miller,22,England,Burton Albion,€475K,€2K,Right,"Aug 31, 2017",
13352,242260,B. Šerbečić,20,Bosnia Herzegovina,Rosenborg BK,€600K,€1K,Right,"Jan 23, 2018",
13353,244308,G. Fuentes,21,Colombia,Junior FC,€400K,€1K,Left,"Jul 3, 2018",
13354,184148,J. Coppens,27,Belgium,FC Carl Zeiss Jena,€250K,€1K,Left,"Jul 6, 2017",
13355,206165,L. Maniero,23,Italy,Cittadella,€300K,€1K,Right,"Jul 4, 2018",
13356,238165,S. Antonijevic,29,United States,Lillestrøm SK,€240K,€1K,Left,"Feb 14, 2017",
13357,246613,J. Zwarts,19,Netherlands,Feyenoord,€650K,€1K,Left,"Apr 13, 2018",
13358,222294,Sun Shilin,29,China PR,Shanghai Greenland Shenhua FC,€240K,€3K,Right,"Jan 1, 2017",
13359,237654,L. Rodríguez,23,Colombia,Envigado FC,€350K,€1K,Right,"Jan 1, 2017",
13360,244822,R. Fergonzi,29,Argentina,Patriotas Boyacá FC,€300K,€1K,Right,"Jul 17, 2018",
13361,225623,M. Makasi,22,England,West Ham United,€425K,€10K,Right,"May 23, 2014",
13362,232023,A. Pelvas,29,Finland,HJK Helsinki,€300K,€1K,Left,"Sep 19, 2016",
13363,235607,T. Rocha,24,United States,Orlando City SC,€350K,€1K,Right,"Aug 4, 2016",
13364,237143,H. Suárez,24,Colombia,Atlético Huila,€375K,€1K,Right,"Jan 11, 2018",
13365,245079,A. Oviedo,22,Paraguay,Newell's Old Boys,€425K,€3K,Right,"Jul 1, 2017",
13366,240216,M. Carraro,20,Italy,Foggia,€650K,€1K,Left,"Jul 2, 2018",
13367,243032,Hugo Duro,18,Spain,Getafe CF,€550K,€2K,Left,"Jul 1, 2017",
13368,182360,Cao Yang,36,China PR,Tianjin TEDA FC,€40K,€2K,Left,"Jan 1, 2016",
13369,210009,K. McHattie,24,Scotland,Derry City,€350K,€1K,Left,"Aug 3, 2018",
13370,226393,N. Pelaitay,25,Argentina,San Martín de San Juan,€350K,€2K,Right,"Jan 1, 2013",
13371,244569,U. Torres,20,Mexico,Club América,€450K,€6K,Left,"Jul 1, 2018",
13372,246617,Javi Mier,19,Spain,Real Oviedo,€650K,€1K,Right,"Dec 8, 2018",
13373,192857,D. Facchin,31,Italy,Venezia FC,€180K,€1K,Right,"Jun 27, 2017",
13374,206170,J. Turnbull,23,England,Northampton Town,€375K,€2K,Left,"Jan 11, 2018",
13375,227418,J. Manns,22,Sweden,IF Elfsborg,€300K,€1K,Right,"Jan 28, 2015",
13376,234586,D. Al Qarni,29,Saudi Arabia,Al Fayha,€240K,€4K,Right,"May 30, 2017",
13377,239706,D. Erdoğan,21,Turkey,LASK Linz,€525K,€2K,Right,"Jul 1, 2015",
13378,198491,J. Eiswohld,28,Sweden,IK Sirius,€280K,€1K,Right,"Jan 21, 2017",
13379,202075,K. Sarkodie,27,United States,Trelleborgs FF,€280K,€1K,Right,"Jul 15, 2018",
13380,213339,B. Garmston,24,Republic of Ireland,Gillingham,€300K,€1K,Left,"Jul 1, 2015",
13381,215131,M. Cubillos,22,Chile,Deportes Iquique,€425K,€1K,Right,"Jan 1, 2012",
13382,216155,H. Cornick,23,England,Luton Town,€450K,€2K,Right,"Aug 8, 2017",
13383,223579,Ernest Forgás,24,Spain,CF Reus Deportiu,€400K,€2K,Right,"Jul 1, 2017",
13384,239451,K. Appin,20,France,KSV Cercle Brugge,€525K,€2K,Right,"Jul 1, 2017",
13385,245595,Abenza,22,Spain,UD Almería,€425K,€1K,Right,"Jul 1, 2018",
13386,204892,D. Schütz,27,Austria,SKN St. Pölten,€325K,€3K,Right,"Jul 1, 2016",
13387,208988,H. Shaian,29,Saudi Arabia,Al Taawoun,€200K,€3K,Right,"Jul 10, 2018",
13388,221788,Yun Sang Ho,26,Korea Republic,Incheon United FC,€350K,€1K,Left,"Jan 1, 2014",
13389,173660,P. Caddis,30,Scotland,Bradford City,€220K,€2K,Right,"Nov 16, 2018",
13390,239452,I. Diallo,19,France,Stade Brestois 29,€650K,€1K,Left,"Jul 1, 2018",
13391,202333,M. Sak,28,Turkey,MKE Ankaragücü,€300K,€4K,Right,"Jul 11, 2017",
13392,222045,C. Halkett,23,Scotland,Livingston FC,€375K,€1K,Left,"Jan 14, 2016",
13393,228701,S. Al Masrahi,31,Saudi Arabia,Al Batin,€200K,€3K,Right,"Jun 18, 2017",
13394,231005,C. Ogbene,21,Republic of Ireland,Exeter City,€500K,€5K,Right,,
13395,240221,C. Cisternas,32,Chile,Curicó Unido,€230K,€1K,Right,"Jul 1, 2017",
13396,237918,D. Sugimoto,24,Japan,Yokohama F. Marinos,€280K,€1K,Right,"Feb 1, 2017",
13397,244318,L. Lapoussin,22,France,Red Star FC,€375K,€1K,Right,"Aug 21, 2017",
13398,242015,Nam Seung Woo,26,Korea Republic,Gangwon FC,€375K,€1K,Right,"Jan 7, 2018",
13399,243807,C. Sibbald,23,Scotland,Livingston FC,€425K,€1K,Right,"Jul 1, 2018",
13400,244575,A. Sánchez,19,Mexico,Cruz Azul,€450K,€2K,Right,"Jul 1, 2018",
13401,191327,Y. Tasaka,32,Japan,Kawasaki Frontale,€170K,€2K,Right,"Jul 1, 2015",
13402,240992,N. Estévez,22,Argentina,Estudiantes de La Plata,€450K,€3K,Right,"Jun 30, 2017",
13403,238689,T. Siedschlag,30,Germany,Holstein Kiel,€280K,€2K,Right,"Jul 1, 2011",
13404,244321,D. Mullen,23,Scotland,St. Mirren,€400K,€2K,Right,"Dec 12, 2017",
13405,189281,C. Clements,28,England,Cheltenham Town,€300K,€3K,Right,"Aug 27, 2018",
13406,235618,K. Wilson,18,England,Walsall,€425K,€2K,Right,,
13407,239458,B. Kraev,21,Bulgaria,FC Midtjylland,€425K,€3K,Right,"Jul 1, 2017",
13408,241250,F. Baise,38,Hong Kong,Guizhou Hengfeng FC,€40K,€2K,Right,"Jan 1, 2016",
13409,242018,D. Grubb,26,England,Forest Green Rovers,€325K,€3K,Right,"Jan 1, 2018",
13410,211299,K. Roos,26,Netherlands,Derby County,€270K,€5K,Right,"Jan 23, 2014",
13411,241251,Longchang Lin,28,China PR,Guizhou Hengfeng FC,€250K,€3K,Right,"Jan 1, 2014",
13412,242275,A. Mosquera,30,Colombia,La Equidad,€290K,€1K,Right,"Jan 16, 2018",
13413,191331,T. Yokoyama,33,Japan,Hokkaido Consadole Sapporo,€120K,€1K,Right,"Feb 10, 2016",
13414,244836,J. Segre,21,Italy,Venezia FC,€475K,€5K,Right,,
13415,194148,M. O'Brien,25,Republic of Ireland,Newport County,€325K,€2K,Right,"Jan 6, 2017",
13416,213093,J. Clisby,26,Australia,Central Coast Mariners,€300K,€1K,Left,"Jun 1, 2018",
13417,225125,H. Anderson,21,England,Lincoln City,€525K,€3K,Right,"Jul 20, 2017",
13418,240997,Kike,18,Spain,Rayo Vallecano,€400K,€1K,Right,"Jul 1, 2017",
13419,241765,C. Akas,24,Nigeria,Kalmar FF,€350K,€1K,Left,"Jan 16, 2018",
13420,192101,M. Thorbjörnsson,30,Sweden,Dalkurd FF,€230K,€1K,Left,,
13421,210790,A. Al Zubaidi,25,Saudi Arabia,Al Raed,€325K,€5K,Right,,
13422,211814,M. Kühne,30,Germany,FC Carl Zeiss Jena,€220K,€1K,Right,"Jul 1, 2016",
13423,222566,T. Majrashi,27,Saudi Arabia,Ohod Club,€325K,€4K,Right,"Jun 7, 2018",
13424,228454,M. Ofkir,21,Norway,Sandefjord Fotball,€450K,€1K,Right,"Mar 15, 2018",
13425,238182,A. Amaya,17,Colombia,Atlético Huila,€600K,€1K,Left,"Aug 5, 2017",
13426,182374,Du Zhenyu,35,China PR,Changchun Yatai FC,€130K,€2K,Left,"Jan 5, 2015",
13427,205159,C. Raglan,25,England,Oxford United,€300K,€2K,Right,"Jul 1, 2017",
13428,208999,D. Wright,23,England,St. Johnstone FC,€425K,€1K,Right,"Jul 1, 2018",
13429,245351,W. Pérez,19,Argentina,Club Atlético Huracán,€650K,€1K,Left,"Jul 23, 2018",
13430,213864,B. Utvik,22,Norway,Sarpsborg 08 FF,€375K,€1K,Right,"Jan 16, 2018",
13431,235368,E. Torres,20,Mexico,Guadalajara,€500K,€5K,Left,"Jul 1, 2016",
13432,211305,A. Tabanelli,28,Italy,Lecce,€300K,€1K,Right,"Jan 31, 2018",
13433,211817,A. Berzel,26,Germany,TSV 1860 München,€300K,€1K,Right,"Jul 1, 2017",
13434,212329,J. Cranston,24,Wales,Morecambe,€350K,€2K,Left,"Jul 3, 2018",
13435,154729,C. Stefańczyk,34,Poland,Wisła Płock,€90K,€1K,Right,"Jul 6, 2013",
13436,228713,M. Gómez,21,Colombia,Envigado FC,€675K,€1K,Right,"Jan 1, 2015",
13437,230505,Fachendinho,26,Brazil,Santos,€325K,€3K,Right,"Jan 1, 2018",
13438,236649,Y. van Osch,21,Netherlands,PSV,€425K,€1K,Right,"Jun 20, 2013",
13439,224618,Lin Chuangyi,25,China PR,Shanghai SIPG FC,€400K,€3K,Right,"Jan 7, 2013",
13440,235370,Yago,21,Brazil,Lobos BUAP,€675K,€1K,Right,"Jul 1, 2018",
13441,207723,S. van der Lei,25,Netherlands,Dalkurd FF,€300K,€1K,Right,"Jul 19, 2018",
13442,223083,M. Austin,27,Australia,Newcastle Jets,€325K,€1K,Left,"Sep 14, 2018",
13443,244843,W. Balikwisha,19,Belgium,Standard de Liège,€575K,€1K,Right,"Jul 1, 2018",
13444,216172,M. Piątkowski,33,Poland,Miedź Legnica,€190K,€1K,Right,"Jan 31, 2018",
13445,243052,H. Löfkvist,23,Sweden,Dalkurd FF,€350K,€1K,Right,"Jan 7, 2016",
13446,194412,B. N'Gala,28,England,Crawley Town,€250K,€2K,Right,"Aug 31, 2018",
13447,227693,N. Gjorgjev,20,FYR Macedonia,Grasshopper Club Zürich,€500K,€2K,Right,"Jan 30, 2015",
13448,232558,I. Anthony,20,Nigeria,FK Haugesund,€350K,€1K,Right,"Jan 30, 2016",
13449,170350,J. Delétraz,32,France,Grenoble Foot 38,€170K,€1K,Right,"Jul 1, 2016",
13450,213871,K. Junker,24,Denmark,AC Horsens,€400K,€2K,Left,"Aug 31, 2018",
13451,242287,F. Ortega,19,Argentina,Vélez Sarsfield,€575K,€1K,Left,"Dec 1, 2017",
13452,243311,Josep Martínez,20,Spain,UD Las Palmas,€475K,€1K,Right,"Jul 19, 2017",
13453,243567,S. Barratt,22,England,Southend United,€400K,€2K,Left,"Jul 1, 2018",
13454,214385,O. Rodas,31,Colombia,Boyacá Chicó FC,€270K,€1K,Right,"Jul 12, 2018",
13455,235121,B. Lozano,21,Mexico,U.N.A.M.,€550K,€3K,Left,"Jun 1, 2015",
13456,240497,I. Wadji,23,Senegal,FK Haugesund,€475K,€1K,Right,"Dec 4, 2018",
13457,182385,Liu Weidong,31,China PR,Chongqing Dangdai Lifan FC SWM Team,€270K,€2K,Right,"Feb 19, 2016",
13458,183665,B. Prokopič,30,Austria,SCR Altach,€280K,€3K,Right,"Jan 31, 2013",
13459,189041,M. Gardawski,27,Germany,Korona Kielce,€325K,€1K,Right,"Jul 8, 2017",
13460,225650,T. King,23,England,AFC Wimbledon,€325K,€2K,Right,,
13461,227698,P. Sarr,25,Senegal,FC Zürich,€375K,€3K,Right,"Feb 8, 2015",
13462,238194,N. Bustos,19,Argentina,Club Atlético Talleres,€650K,€2K,Right,"Jul 1, 2016",
13463,238962,M. Bauer,23,Germany,SpVgg Unterhaching,€350K,€1K,Right,"Jan 1, 2013",
13464,239986,Javi Alonso,19,Spain,CD Tenerife,€650K,€1K,Left,"Jul 1, 2017",
13465,181106,H. Hosogai,32,Japan,Kashiwa Reysol,€170K,€2K,Right,"Mar 24, 2017",
13466,235123,A. Iniestra,22,Mexico,U.N.A.M.,€475K,€3K,Left,"Jan 1, 2014",
13467,237683,N. Holland,20,England,West Ham United,€675K,€8K,Right,"Jan 22, 2017",
13468,240755,P. Nguinda,22,France,KSV Cercle Brugge,€350K,€7K,Right,,
13469,242291,K. Brünker,24,Germany,Bradford City,€425K,€2K,Right,"Jan 26, 2018",
13470,53363,A. Collin,33,England,Carlisle United,€150K,€2K,Right,"Jul 4, 2018",
13471,221812,A. Al Shamekh,25,Saudi Arabia,Al Raed,€325K,€3K,Left,"Jun 29, 2017",
13472,231284,R. Delaney,21,Republic of Ireland,Rochdale,€425K,€1K,Left,"Jan 9, 2018",
13473,232820,K. Yamamoto,28,Japan,Júbilo Iwata,€300K,€1K,Right,"Jan 1, 2015",
